;document_id;courier_id;year;record_number;pages;catalogue_title;authors;filename;document_name;n_raw_tokens
5982;5982;112053;1998;112057;[10, 11, 12];Alternatives to jail;Cuesta Arzamendi, José Luis de la;1998_112053_112057.txt;1998_112053_112057;783
5983;5983;112053;1998;112058;[13, 14];Invisible chains;Johansson, Linda;1998_112053_112058.txt;1998_112053_112058;855
5984;5984;112053;1998;112059;[15, 16, 17];From revenge to reparation;Peters, Tony;1998_112053_112059.txt;1998_112053_112059;876
5985;5985;112053;1998;112060;[18, 19];South Africa: puppets in prison;;1998_112053_112060.txt;1998_112053_112060;239
5986;5986;112053;1998;112061;[20, 21, 22];Prisons for profit;Cavise, Leonard L.;1998_112053_112061.txt;1998_112053_112061;1145
5987;5987;112053;1998;112062;[23, 24, 25];Offenders' rights;Platek, Monika;1998_112053_112062.txt;1998_112053_112062;578
5988;5988;112053;1998;112063;[28, 29];The Changing role of prison staff;Wazir, Abdel Azim;1998_112053_112063.txt;1998_112053_112063;342
5989;5989;112053;1998;112064;[30];The Hard way back;Dia, Amadou Cissé;1998_112053_112064.txt;1998_112053_112064;440
5990;5990;112053;1998;112065;[31, 32, 33, 34];Political prisoners;Zyl Smit, Dirk Van;1998_112053_112065.txt;1998_112053_112065;1507
5991;5991;112053;1998;112066;[38, 39];Fact file (prisons: a system in crisis);;1998_112053_112066.txt;1998_112053_112066;1330
5992;5992;112053;1998;112067;[40, 41];For a broader approach to education;UNESCO. Director-General, 1987-1999 (Mayor, F.);1998_112053_112067.txt;1998_112053_112067;903
5993;5993;112053;1998;112068;[42, 43, 44, 45];Water: will be there enough?;Bequette, France;1998_112053_112068.txt;1998_112053_112068;2167
5994;5994;112053;1998;112069;[46, 47];Colombian champeta;Leymarie, Isabelle;1998_112053_112069.txt;1998_112053_112069;1023
5995;5995;112053;1998;112070;[48, 49, 50];Interview with Susan Buirge;Maitra, Romain|Buirge, Susan;1998_112053_112070.txt;1998_112053_112070;1718
5996;5996;112488;1998;112490;[3, 4, 5, 6, 7, 8, 9, 10];Land-hungry in Brazil;Galano, Ana Maria;1998_112488_112490.txt;1998_112488_112490;1496
5997;5997;112488;1998;112491;[11];A Fresh outlook;UNESCO. Director-General, 1987-1999 (Mayor, F.);1998_112488_112491.txt;1998_112488_112491;624
5998;5998;112488;1998;112493;[12, 13, 14];Fanning the flames of greed;Bequette, France;1998_112488_112493.txt;1998_112488_112493;1428
5999;5999;112488;1998;112494;[14];Fears for a new millennium;Bou, S.;1998_112488_112494.txt;1998_112488_112494;358
6000;6000;112488;1998;112495;[15, 16];Poison of the earth;Boukhari, Sophie;1998_112488_112495.txt;1998_112488_112495;1479
6001;6001;112488;1998;112496;[17, 18];Ending apartheid in education;Vally, Salim|Khouri-Dagher, Nadia;1998_112488_112496.txt;1998_112488_112496;878
6002;6002;112488;1998;112497;[19, 20];A Second chance for success;Sopova, Jasmina;1998_112488_112497.txt;1998_112488_112497;1291
6003;6003;112488;1998;112498;[20];Hard times for teachers;Khouri-Dagher, Nadia;1998_112488_112498.txt;1998_112488_112498;337
6004;6004;112488;1998;112499;[22, 23, 24, 25];The Sea and its treasures;Earle, Sylvia;1998_112488_112499.txt;1998_112488_112499;1810
6005;6005;112488;1998;112500;[26];Research: the state of the art;Bessis, Sophie;1998_112488_112500.txt;1998_112488_112500;553
6006;6006;112488;1998;112501;[26];On course for co-operation;Bou, S.;1998_112488_112501.txt;1998_112488_112501;153
6007;6007;112488;1998;112502;[27, 28];Climate's hidden engine;Gould, John;1998_112488_112502.txt;1998_112488_112502;1234
6008;6008;112488;1998;112503;[29, 30];The World beneath the waves;Van Dover, Cindy Lee;1998_112488_112503.txt;1998_112488_112503;1320
6009;6009;112488;1998;112504;[31, 32];Anyone for algae?;Boukhari, Sophie;1998_112488_112504.txt;1998_112488_112504;674
6010;6010;112488;1998;112505;[33, 34];Harnessing ocean energy;Bequette, France;1998_112488_112505.txt;1998_112488_112505;945
6011;6011;112488;1998;112506;[35];Offshore mineral resources;Bequette, France;1998_112488_112506.txt;1998_112488_112506;438
6012;6012;112488;1998;112507;[36, 37];From fish scales...to sunken treasures;Otchet, Amy|Williams, Sue|Baumgartner, Tim;1998_112488_112507.txt;1998_112488_112507;1335
6013;6013;112488;1998;112508;[38, 39];Sea fever;André, Dominique;1998_112488_112508.txt;1998_112488_112508;1330
6014;6014;112488;1998;112509;[40, 41];Threats and conflicts;Wells, Sue|Shepherd, Gordon;1998_112488_112509.txt;1998_112488_112509;1098
6015;6015;112488;1998;112510;[42];Peace for the high seas;Borgese, Elisabeth Mann;1998_112488_112510.txt;1998_112488_112510;600
6016;6016;112488;1998;112512;[43];A Strategic sea;Vaner, Semih;1998_112488_112512.txt;1998_112488_112512;695
6017;6017;112488;1998;112513;[44, 45, 46];The Cod collapse;Anderssen, Erin;1998_112488_112513.txt;1998_112488_112513;904
6018;6018;112488;1998;112514;[47, 48];Marine blues;Boukhari, Sophie;1998_112488_112514.txt;1998_112488_112514;1258
6019;6019;112488;1998;112515;[49];Trouble in paradise;Pattullo, Polly;1998_112488_112515.txt;1998_112488_112515;774
6020;6020;112488;1998;112516;[50, 51];The Offshore islanders;Otchet, Amy;1998_112488_112516.txt;1998_112488_112516;1280
6021;6021;112488;1998;112517;[52, 53, 54, 55];Laws for the ocean;Townsend-Gault, Ian|Djalal, Hasjim;1998_112488_112517.txt;1998_112488_112517;2275
6022;6022;112488;1998;112518;[56, 57];The Unpunished polluter;Parmentier, Rémi;1998_112488_112518.txt;1998_112488_112518;592
6023;6023;112488;1998;112519;[56];Sea tribunal makes a slow start;Oumarou, Seydou Amadou;1998_112488_112519.txt;1998_112488_112519;263
6024;6024;112488;1998;112526;[57];An Action plan for the Med;Hoballah, Arab;1998_112488_112526.txt;1998_112488_112526;191
6025;6025;112488;1998;112527;[58];Senegal-Guinea Bissau: agreeing to share;Oumarou, Seydou Amadou;1998_112488_112527.txt;1998_112488_112527;367
6026;6026;112488;1998;112528;[58, 59];The Year of the Ocean;Ortiz de Urbina, Araceli;1998_112488_112528.txt;1998_112488_112528;663
6027;6027;112488;1998;112530;[59];Morocco-European Union: co-operation in choppy waters;Amrani, Bahia;1998_112488_112530.txt;1998_112488_112530;272
6028;6028;112488;1998;112531;[60, 61];Galley slaves;Bequette, France;1998_112488_112531.txt;1998_112488_112531;770
6029;6029;112488;1998;112532;[62, 63];Where the spirits roam;Magannon, Esteban T.;1998_112488_112532.txt;1998_112488_112532;1250
6030;6030;112488;1998;112533;[64, 65, 66];When women are the spoils of war;Oosterveld, Valerie;1998_112488_112533.txt;1998_112488_112533;1157
6031;6031;112488;1998;112534;[65];Life must go on;Bou, S.;1998_112488_112534.txt;1998_112488_112534;414
6032;6032;112488;1998;112535;[66, 67, 68];Aids: prevention or care;Bessis, Sophie|Simon, Xavier;1998_112488_112535.txt;1998_112488_112535;1286
6033;6033;112488;1998;112536;[68];Children behind bars;Oumarou, Seydou Amadou;1998_112488_112536.txt;1998_112488_112536;360
6034;6034;112488;1998;112537;[69, 70];A Publishing revolution;Yakubovich, Maria;1998_112488_112537.txt;1998_112488_112537;1092
6035;6035;112488;1998;112538;[70];Togouna week in Djenné;Kiabou, Bamba;1998_112488_112538.txt;1998_112488_112538;442
6036;6036;112488;1998;112539;[71, 72, 73];Lalibela's fragile churches;Boukhari, Sophie;1998_112488_112539.txt;1998_112488_112539;1721
6037;6037;112488;1998;112540;[74, 75];Satellites for the South;Boukhari, Sophie;1998_112488_112540.txt;1998_112488_112540;978
6038;6038;112488;1998;112541;[75];Noah Samara: a businessman with the missionary spirit;Bou, S.;1998_112488_112541.txt;1998_112488_112541;323
6039;6039;112488;1998;112542;[76, 77];Fiat Linux;Boukhari, Sophie;1998_112488_112542.txt;1998_112488_112542;1243
6040;6040;112488;1998;112543;[78, 79, 80, 81, 82];Youssou N'Dour: Africa's world musician;Boukhari, Sophie|Oumarou, Seydou Amadou;1998_112488_112543.txt;1998_112488_112543;2885
6041;6041;112488;1998;112706;[61];Treasure hunters beware;Williams, Sue;1998_112488_112706.txt;1998_112488_112706;354
6042;6042;112488;1998;380090;[32];From Chile, a $50-million crop;C. L'H.T., G.C.;1998_112488_380090.txt;1998_112488_380090;578
6043;6043;112488;1998;380091;[45];Curbing the mighty shrimp;G.B.T.;1998_112488_380091.txt;1998_112488_380091;413
6044;6044;113355;1998;113356;[3, 4, 5, 6, 7, 8];Hopes and dreams of Algeria's youth;Taleb, Dalila;1998_113355_113356.txt;1998_113355_113356;1176
6045;6045;113355;1998;113357;[9];Progress for whom?;UNESCO. Director-General, 1987-1999 (Mayor, F.);1998_113355_113357.txt;1998_113355_113357;731
6046;6046;113355;1998;113358;[10, 11, 12, 13];Mutants on the menu;Bequette, France;1998_113355_113358.txt;1998_113355_113358;2148
6047;6047;113355;1998;113359;[14, 15, 16];Colombia's community mothers;Tournemire, Antoine de;1998_113355_113359.txt;1998_113355_113359;1106
6048;6048;113355;1998;113360;[15];Fighting for recognition;Suremain, Marie Dominique de;1998_113355_113360.txt;1998_113355_113360;356
6049;6049;113355;1998;113361;[18, 19, 20];Shaking the ivory tower;Scott, Peter;1998_113355_113361.txt;1998_113355_113361;2213
6050;6050;113355;1998;113362;[21];Four pillars of wisdom;Neave, Guy R.;1998_113355_113362.txt;1998_113355_113362;712
6051;6051;113355;1998;113363;[22, 23];What do students want? Germany: lost illusions;McCathie, Andrew;1998_113355_113363.txt;1998_113355_113363;632
6052;6052;113355;1998;113364;[22, 23];What do students want? Indonesia: an uncertain future;Sukarsono, Achmad N.;1998_113355_113364.txt;1998_113355_113364;589
6053;6053;113355;1998;113366;[24, 25, 26, 27];Wanted: a new deal for the universities;Escotet, Miguel Angel;1998_113355_113366.txt;1998_113355_113366;1716
6054;6054;113355;1998;113367;[26, 27];Vision and action for the next century;Ortiz de Urbina, Araceli;1998_113355_113367.txt;1998_113355_113367;758
6055;6055;113355;1998;113368;[28, 29];Turkey: a course for the future;Arat, Necla|Güçlü, Abbas;1998_113355_113368.txt;1998_113355_113368;1256
6056;6056;113355;1998;113369;[30];Bulgaria's overdose of Russian profs;Ugarchinska, Rumiana;1998_113355_113369.txt;1998_113355_113369;750
6057;6057;113355;1998;113370;[31, 32, 33];Graduates for hire;Boukhari, Sophie;1998_113355_113370.txt;1998_113355_113370;1912
6058;6058;113355;1998;113371;[33, 34];The Talent spotters;Lesseur, Jany;1998_113355_113371.txt;1998_113355_113371;679
6059;6059;113355;1998;113372;[34, 35];India's loss, West's gain;Anbarasan, Ethirajan;1998_113355_113372.txt;1998_113355_113372;798
6060;6060;113355;1998;113373;[36];Full heads but empty pockets;Amrani, Bahia;1998_113355_113373.txt;1998_113355_113373;681
6061;6061;113355;1998;113374;[37];Tomorrow's world elite: interview with Jacques Attali;Attali, Jacques|Bessis, Sophie;1998_113355_113374.txt;1998_113355_113374;786
6062;6062;113355;1998;113375;[38, 39, 40];The Web, the spider and the fly;Oumarou, Seydou Amadou|Lefort, René;1998_113355_113375.txt;1998_113355_113375;1858
6063;6063;113355;1998;113376;[41, 42, 43];Bilbao: the Guggenheim effect;Iglesias Kuntz, Lucía;1998_113355_113376.txt;1998_113355_113376;1855
6064;6064;113355;1998;113377;[44, 45, 46];Cybersnoopers on the prowl;Boukhari, Sophie;1998_113355_113377.txt;1998_113355_113377;1598
6065;6065;113355;1998;113378;[47, 48, 49, 50];Interview with Jeremy Rifkin: fears of a brave new world;Rifkin, Jeremy|Otchet, Amy;1998_113355_113378.txt;1998_113355_113378;2320
6066;6066;113615;1998;113616;[3, 4, 5, 6, 7, 8];Kabul: women in the shadows;Drévillon, Elizabeth;1998_113615_113616.txt;1998_113615_113616;1219
6067;6067;113615;1998;113617;[9];A Universal responsibility;UNESCO. Director-General, 1987-1999 (Mayor, F.);1998_113615_113617.txt;1998_113615_113617;610
6068;6068;113615;1998;113618;[10, 11, 12, 13];The Greenhouse gas trade;Agarwal, Anil|Narain, Sunita;1998_113615_113618.txt;1998_113615_113618;1437
6069;6069;113615;1998;113619;[12, 13];Pollution on the cheap;Boukhari, Sophie;1998_113615_113619.txt;1998_113615_113619;829
6070;6070;113615;1998;113620;[14, 15, 16];www.$$$@online.education;Otchet, Amy;1998_113615_113620.txt;1998_113615_113620;2003
6071;6071;113615;1998;113621;[18, 19, 20];A Long march;Soberón, Francisco;1998_113615_113621.txt;1998_113615_113621;1685
6072;6072;113615;1998;113622;[21, 22];For an end to double standards;Bonino, Emma;1998_113615_113622.txt;1998_113615_113622;1499
6073;6073;113615;1998;113623;[23];Televised genocide;Brauman, Rony;1998_113615_113623.txt;1998_113615_113623;741
6074;6074;113615;1998;113624;[24, 25, 26, 27];Globalization: what is at stake?;Campbell, Bonnie;1998_113615_113624.txt;1998_113615_113624;1834
6075;6075;113615;1998;113625;[27];Pandora's box;Bessis, Sophie;1998_113615_113625.txt;1998_113615_113625;575
6076;6076;113615;1998;113626;[28];Poor relations;Abadie, Emmanuel;1998_113615_113626.txt;1998_113615_113626;682
6077;6077;113615;1998;113627;[29, 30, 31];A Decisive victory;Pace, William R.|Anbarasan, Ethirajan;1998_113615_113627.txt;1998_113615_113627;1491
6078;6078;113615;1998;113628;[31, 32];The Struggle goes global;Boukhari, Sophie;1998_113615_113628.txt;1998_113615_113628;1188
6079;6079;113615;1998;113629;[33];South Korea: working women demand their due;Lesseur, Jany;1998_113615_113629.txt;1998_113615_113629;501
6080;6080;113615;1998;113630;[34];To live with dignity in the United Kingdom;Lesseur, Jany;1998_113615_113630.txt;1998_113615_113630;640
6081;6081;113615;1998;113631;[35];Mission accomplished;Williams, Jody;1998_113615_113631.txt;1998_113615_113631;780
6082;6082;113615;1998;113632;[36];Keeping up with science;Caulfield, Timothy;1998_113615_113632.txt;1998_113615_113632;779
6083;6083;113615;1998;113633;[37, 38, 39];Drugs: surveillance or punishment?;Bordes, Philippe;1998_113615_113633.txt;1998_113615_113633;1546
6084;6084;113615;1998;113634;[40, 41, 42];Culturally correct;Dudoignon, Stéphane A.;1998_113615_113634.txt;1998_113615_113634;1670
6085;6085;113615;1998;113635;[43, 44];Today's headlines, tomorrow's world;Boukhari, Sophie;1998_113615_113635.txt;1998_113615_113635;862
6086;6086;113615;1998;113637;[44, 45];When the kitchen does the cooking;Boren, Sari M.;1998_113615_113637.txt;1998_113615_113637;988
6087;6087;113615;1998;113638;[46, 47, 48, 49];Manuel Vázquez Montalbán: writing is an act of free choice;Iglesias Kuntz, Lucía;1998_113615_113638.txt;1998_113615_113638;4017
6088;6088;114138;1998;114139;[3, 4, 5, 6, 7, 8];Russia's angry miners;Shihab, Sophie;1998_114138_114139.txt;1998_114138_114139;1346
6089;6089;114138;1998;114140;[9];Imagining and building the 21st century;UNESCO. Director-General, 1987-1999 (Mayor, F.);1998_114138_114140.txt;1998_114138_114140;669
6090;6090;114138;1998;114141;[10, 11];Nuclear watch in the Far North;Anbarasan, Ethirajan;1998_114138_114141.txt;1998_114138_114141;1775
6091;6091;114138;1998;114142;[12, 13];The River's revenge;Xiong Lei;1998_114138_114142.txt;1998_114138_114142;1200
6092;6092;114138;1998;114143;[14, 15, 16];Under the scorching sun;Rharade, Abdelhag;1998_114138_114143.txt;1998_114138_114143;1106
6093;6093;114138;1998;114144;[16];A Two speed reform;Rharade, Abdelhag;1998_114138_114144.txt;1998_114138_114144;458
6094;6094;114138;1998;114145;[18, 19, 20];Myths and realities;Papademetriou, Demetrios G.;1998_114138_114145.txt;1998_114138_114145;1637
6095;6095;114138;1998;114146;[20, 21, 22];World migration flows;;1998_114138_114146.txt;1998_114138_114146;459
6096;6096;114138;1998;114147;[23, 24, 25];Who goes where?;Simon, Gildas;1998_114138_114147.txt;1998_114138_114147;1908
6097;6097;114138;1998;114148;[26, 27];Eternal scapegoats;Cruz, Antonio;1998_114138_114148.txt;1998_114138_114148;1242
6098;6098;114138;1998;114149;[28, 29];Last train to El Dorado?;Haffajee, Ferial;1998_114138_114149.txt;1998_114138_114149;1156
6099;6099;114138;1998;114150;[30, 31];The Italian exception;Forti, Marina;1998_114138_114150.txt;1998_114138_114150;898
6100;6100;114138;1998;114151;[31, 32];¡Buenos días California!;Pachon, Harry P.;1998_114138_114151.txt;1998_114138_114151;1301
6101;6101;114138;1998;114152;[33];The Threatened dream;Smith, Robin;1998_114138_114152.txt;1998_114138_114152;710
6102;6102;114138;1998;114153;[34, 35, 36];Immigration policy in a global economy;Sassen, Saskia;1998_114138_114153.txt;1998_114138_114153;1968
6103;6103;114138;1998;114154;[37, 38, 39];Small arms, many hands;Otchet, Amy;1998_114138_114154.txt;1998_114138_114154;1965
6104;6104;114138;1998;114155;[40, 41, 42];Africa's video alternative;Balogun, Ola;1998_114138_114155.txt;1998_114138_114155;1106
6105;6105;114138;1998;114156;[42];An Inventive response;Balogun, Ola;1998_114138_114156.txt;1998_114138_114156;371
6106;6106;114138;1998;114157;[43, 44, 45];Crossed wires in global telecoms;Deane, James;1998_114138_114157.txt;1998_114138_114157;1550
6107;6107;114138;1998;114158;[46, 47, 48, 49];Mira Nair: an eye for paradox;Anbarasan, Ethirajan|Otchet, Amy;1998_114138_114158.txt;1998_114138_114158;3259
6108;6108;114252;1998;114255;[3, 4, 5, 6, 7, 8];Peace in Mozambique: the question and the people;Patraquim, Luis Carlos;1998_114252_114255.txt;1998_114252_114255;1229
6109;6109;114252;1998;114256;[9];War on drugs;UNESCO. Director-General, 1987-1999 (Mayor, F.);1998_114252_114256.txt;1998_114252_114256;598
6110;6110;114252;1998;114257;[10, 11];Pollution for export?;Jones, Tom|McNally, Richard;1998_114252_114257.txt;1998_114252_114257;1159
6111;6111;114252;1998;114258;[14, 15, 16];Sugarcoating empowerment;Khalil, Ashraf;1998_114252_114258.txt;1998_114252_114258;1370
6112;6112;114252;1998;114259;[18, 19, 20];A Weightless economy;Quah, Danny T.;1998_114252_114259.txt;1998_114252_114259;1435
6113;6113;114252;1998;114260;[21];The Emperor's new clothes;Boukhari, Sophie;1998_114252_114260.txt;1998_114252_114260;741
6114;6114;114252;1998;114261;[22, 23];Skyrocketing into the intangible;;1998_114252_114261.txt;1998_114252_114261;469
6115;6115;114252;1998;114262;[24, 25, 26];Inclusion or exclusion?;Primo Brago, Carlos Alberto;1998_114252_114262.txt;1998_114252_114262;1468
6116;6116;114252;1998;114263;[26, 27, 28];Managing velocity;Magretta, Joan;1998_114252_114263.txt;1998_114252_114263;1563
6117;6117;114252;1998;114264;[28, 29];The Indian Ocean's digital tiger;Poché, Jean Marc;1998_114252_114264.txt;1998_114252_114264;713
6118;6118;114252;1998;114265;[29, 30];Tight margins in Sri Lanka;Varma, K.J.M.;1998_114252_114265.txt;1998_114252_114265;630
6119;6119;114252;1998;114266;[30, 31];Viet Nam: diving in at the deep end;Martini, Philippe;1998_114252_114266.txt;1998_114252_114266;750
6120;6120;114252;1998;114267;[31, 32];A Philosophy on four wheels;Lefort, René;1998_114252_114267.txt;1998_114252_114267;504
